"provincia","id","localidad","partido","municipio","cp","latitud","longitud","id_prov_mstr"
"Buenos Aires","33325","BELLA VISTA","ROQUE PEREZ","ROQUE PEREZ","7245","","","06"
"Buenos Aires","33430","BELLA VISTA","OLAVARRIA","OLAVARRIA","7403","","","06"
"Buenos Aires","32667","BELLA VISTA","VILLARINO","VILLARINO","8148","","","06"
"Buenos Aires","28144","BELLOCQ","CARLOS CASARES","CARLOS CASARES","6535","-35.9169530","-61.5336360","06"
"Buenos Aires","16532","BENAVIDEZ","TIGRE","TIGRE","1621","-34.4104247","-58.6838165","06"
"Buenos Aires","3095","BENITEZ","CHIVILCOY","CHIVILCOY","6632","-34.9665665","-60.1251727","06"
"Buenos Aires","2824","BENITO JUAREZ","BENITO JUAREZ","BENITO JUAREZ","7020","-37.6718864","-59.8055191","06"
"Buenos Aires","16588","BERAZATEGUI","BERAZATEGUI","BERAZATEGUI","1884","-34.7640495","-58.2038002","06"
"Buenos Aires","4642","BERDIER","SALTO","SALTO","2743","-34.3954582","-60.2653313","06"
"Buenos Aires","2855","BERISSO","BERISSO","BERISSO","1923","-34.8736610","-57.8808708","06"
"Buenos Aires","3814","BERMUDEZ","LINCOLN","","6071","-34.6963481","-61.3280784","06"
"Buenos Aires","16546","BERNAL","QUILMES","QUILMES","1876","-34.7003784","-58.2766428","06"
"Buenos Aires","16547","BERNAL OESTE","QUILMES","QUILMES","1876","-34.7269644","-58.3182796","06"
"Buenos Aires","4837","BERRAONDO","TORNQUIST","","8124","-38.4155815","-62.8192862","06"
"Buenos Aires","33058","BERSEE","HIPOLITO YRIGOYEN","HIPOLITO YRIGOYEN","6465","","","06"
"Buenos Aires","4854","BERUTI","TRENQUE LAUQUEN","TRENQUE LAUQUEN","6424","-35.8580311","-62.5126329","06"
"Buenos Aires","28010","BILLINGHURST","GENERAL SAN MARTIN","GENERAL SAN MARTIN","1650","-34.5752080","-58.5747270","06"
"Buenos Aires","33432","BLANCA CHICA","OLAVARRIA","OLAVARRIA","7400","","","06"
"Buenos Aires","4222","BLANCA GRANDE","OLAVARRIA","OLAVARRIA","6561","-36.5328887","-60.8824549","06"
"Buenos Aires","3688","BLANDENGUES","JUNIN","","6032","-34.5419831","-61.2532018","06"
"Buenos Aires","2660","BLAQUIER","FLORENTINO AMEGHINO","FLORENTINO AMEGHINO","6065","-34.6388883","-62.4786316","06"
"Buenos Aires","2467","BLAS DURAÑONA","25 DE MAYO","","6661","-35.4805281","-60.1355403","06"
"Buenos Aires","2917","BLONDEAU","CAMPANA","","2805","-34.0600449","-58.8360795","06"
"Buenos Aires","28172","BO EL TALADRO","CAÑUELAS","CAÑUELAS","1814","-35.0697840","-58.8659990","06"
"Buenos Aires","28161","BO LOS PINOS","EXALTACION DE LA CRUZ","EXALTACION DE LA CRUZ","2812","-34.3807230","-59.0757730","06"
"Buenos Aires","28171","BO LOS POZOS","CAÑUELAS","CAÑUELAS","1814","-34.9389380","-58.7324400","06"
"Buenos Aires","28251","BO RIO SALADO","GENERAL PAZ","GENERAL PAZ","7227","-35.6933390","-58.4490220","06"
"Buenos Aires","28170","BO SANTA ANITA","CAÑUELAS","CAÑUELAS","1814","-34.9308810","-58.7053280","06"
"Buenos Aires","33476","BOCA DE TIGRE","RAUCH","RAUCH","7203","","","06"
"Buenos Aires","4294","BOCAYUVA","PELLEGRINI","PELLEGRINI","6348","-36.2065430","-63.0761490","06"
"Buenos Aires","3528","BONNEMENT","GENERAL BELGRANO","GENERAL BELGRANO","7223","-35.7178208","-58.4641284","06"
"Buenos Aires","4414","BORDENAVE","PUAN","PUAN","8187","-37.8046455","-63.0418053","06"
"Buenos Aires","33068","BOSCABEL","BOLIVAR","BOLIVAR","6550","","","06"
"Buenos Aires","2779","BOSCH","BALCARCE","BALCARCE","7620","-37.6464869","-58.2394531","06"
"Buenos Aires","16576","BOSQUES","FLORENCIO VARELA","FLORENCIO VARELA","1889","-34.8183449","-58.2318728","06"
"Buenos Aires","4697","BOULOGNE","SAN ISIDRO","SAN ISIDRO","1609","-34.4983313","-58.5700137","06"
"Buenos Aires","2877","BRAGADO","BRAGADO","BRAGADO","6640","-35.1195221","-60.4886742","06"
"Buenos Aires","2894","BRANDSEN","BRANDSEN","BRANDSEN","1980","-35.1690983","-58.2373529","06"
"Buenos Aires","3653","BRAVO DEL DOS","GUAMINI","","6411","","","06"
"Buenos Aires","18251","BUCHANAN","LA PLATA","LA PLATA","1903","-34.9760758","-58.2263176","06"
"Buenos Aires","26306","BURZACO","ALMIRANTE BROWN","ALMIRANTE BROWN","1852","-34.8224335","-58.3912735","06"
"Buenos Aires","33311","CABALLERIA DE TANQUES NRO 8","MAGDALENA","MAGDALENA","1913","","","06"
"Buenos Aires","33515","CABAÑA SAN JUAN","BALCARCE","BALCARCE","7621","","","06"
"Buenos Aires","4941","CABEZA DE BUEY","VILLARINO","VILLARINO","8134","-38.9108000","-62.6907000","06"
"Buenos Aires","2737","CABILDO","BAHIA BLANCA","BAHIA BLANCA","8118","-38.4851990","-61.8940239","06"
"Buenos Aires","4307","CABO SAN FERMIN","PERGAMINO","","2703","","","06"
"Buenos Aires","33242","CABRERA","GENERAL LAVALLE","GENERAL LAVALLE","7103","","","06"
"Buenos Aires","2683","CACHARI","AZUL","AZUL","7214","-36.3832626","-59.5049973","06"
"Buenos Aires","28206","CADRET","CARLOS CASARES","CARLOS CASARES","6535","-35.7714880","-61.3357660","06"
"Buenos Aires","4636","CAILOMUTA","SALLIQUELO","","6339","","","06"
"Buenos Aires","33189","CALANGUEYU","NECOCHEA","NECOCHEA","7011","","","06"
"Buenos Aires","30251","CALDERON","CORONEL ROSALES","CORONEL ROSALES","8101","-38.7228850","-62.0552120","06"
"Buenos Aires","4223","CALERA AVELLANEDA","OLAVARRIA","","7400","-36.9835605","-60.2398110","06"
"Buenos Aires","4067","CALFUCURA","MAR CHIQUITA","","7613","-37.4854578","-57.4360934","06"
"Buenos Aires","33337","CALLE ANGOSTA","GENERAL BELGRANO","GENERAL BELGRANO","7223","","","06"
"Buenos Aires","3137","CALVO","CORONEL DORREGO","CORONEL DORREGO","8154","-38.7642397","-61.4170015","06"
"Buenos Aires","4363","CAMARON CHICO","PILA","","7116","-36.0974455","-58.0984864","06"
"Buenos Aires","2500","CAMBACERES","9 DE JULIO","","6516","-35.5541812","-61.1252832","06"
"Buenos Aires","4482","CAMET","GENERAL PUEYRREDON","GENERAL PUEYRREDON","7612","-37.8880558","-57.6057189","06"
"Buenos Aires","2684","CAMINERA AZUL","AZUL","","7300","-36.6986715","-59.7820592","06"
"Buenos Aires","2825","CAMINERA JUAREZ","BENITO JUAREZ","","7020","","","06"
"Buenos Aires","2780","CAMINERA NAPALEOFU","BALCARCE","","7007","","","06"
"Buenos Aires","2892","CAMINERA SAMBOROMBON","BRANDSEN","","7130","","","06"
"Buenos Aires","32802","CAMINO DE YAMEO","SAN ANTONIO DE ARECO","SAN ANTONIO DE ARECO","2760","","","06"
"Buenos Aires","4068","CAMPAMENTO","MAR CHIQUITA","","7613","","","06"
"Buenos Aires","2918","CAMPANA","CAMPANA","CAMPANA","2804","-34.1732330","-58.9582672","06"
"Buenos Aires","32728","CAMPESINOS UNIDOS","GENERAL VILLEGAS","GENERAL VILLEGAS","6241","","","06"
"Buenos Aires","32753","CAMPO ALVEAR","GENERAL ARENALES","GENERAL ARENALES","6005","","","06"
"Buenos Aires","32984","CAMPO ARECHAVAL","SAN VICENTE","SAN VICENTE","1865","","","06"
"Buenos Aires","4269","CAMPO ARISTIMUÑO","PEHUAJO","","6474","","","06"
"Buenos Aires","32985","CAMPO BASSI","SAN VICENTE","SAN VICENTE","1865","","","06"
"Buenos Aires","33443","CAMPO BELGRANO","OLAVARRIA","OLAVARRIA","7401","","","06"
"Buenos Aires","32879","CAMPO BLANCO","SALTO","SALTO","2741","","","06"
"Buenos Aires","4309","CAMPO BUENA VISTA","PERGAMINO","","2700","-33.8542939","-60.6800472","06"
"Buenos Aires","33076","CAMPO CAPECE","BOLIVAR","BOLIVAR","6557","","","06"
"Buenos Aires","4912","CAMPO COLIQUEO","GENERAL VIAMONTE","","6015","","","06"
"Buenos Aires","33037","CAMPO COMBERSE","9 DE JULIO","9 DE JULIO","6500","","","06"
"Buenos Aires","33067","CAMPO CREADO","BOLIVAR","BOLIVAR","6550","","","06"
"Buenos Aires","2812","CAMPO CRISOL","ARRECIFES","","2754","-34.0111000","-59.9778000","06"
"Buenos Aires","32973","CAMPO DE BARDENGO","CHIVILCOY","CHIVILCOY","6632","","","06"
"Buenos Aires","32974","CAMPO DE LOBOS","CHIVILCOY","CHIVILCOY","6628","","","06"
"Buenos Aires","16523","CAMPO DE MAYO","SAN MIGUEL","SAN MIGUEL","1659","-34.5362000","-58.6481000","06"
"Buenos Aires","32917","CAMPO DE RIANO","BRAGADO","BRAGADO","6640","","","06"
"Buenos Aires","32809","CAMPO DE SANTIA","SAN ANDRES DE GILES","SAN ANDRES DE GILES","6720","","","06"
"Buenos Aires","2537","CAMPO DEL NORTE AMERICANO","ADOLFO ALSINA","","8185","","","06"
"Buenos Aires","33013","CAMPO EGLI","LOBOS","LOBOS","7240","","","06"
"Buenos Aires","33128","CAMPO ESCUDERO","CORONEL ROSALES","CORONEL ROSALES","8109","","","06"
"Buenos Aires","33304","CAMPO FERRO","MAGDALENA","MAGDALENA","1913","","","06"
"Buenos Aires","32727","CAMPO FRIAS","GENERAL VILLEGAS","GENERAL VILLEGAS","6241","","","06"
"Buenos Aires","4711","CAMPO FUNKE","MONTE","","7247","","","06"
"Buenos Aires","33380","CAMPO GORCH","SALADILLO","SALADILLO","7260","","","06"
"Buenos Aires","2950","CAMPO LA ELISA","CAPITAN SARMIENTO","","2752","","","06"
"Buenos Aires","3138","CAMPO LA LIMA","CORONEL DORREGO","","8150","","","06"
"Buenos Aires","3479","CAMPO LA NENA","EXALTACION DE LA CRUZ","","2764","","","06"
"Buenos Aires","2781","CAMPO LA PLATA","BALCARCE","","7623","","","06"
"Buenos Aires","2538","CAMPO LA ZULEMA","ADOLFO ALSINA","","8185","","","06"
"Buenos Aires","33078","CAMPO LANDO","BOLIVAR","BOLIVAR","6511","","","06"
"Buenos Aires","2782","CAMPO LEITE","BALCARCE","","7623","","","06"
"Buenos Aires","33035","CAMPO LISAZO","9 DE JULIO","9 DE JULIO","6515","","","06"
"Buenos Aires","2893","CAMPO LOPE SECO","BRANDSEN","","1980","","","06"
"Buenos Aires","2539","CAMPO LOS AROMOS","ADOLFO ALSINA","","8185","","","06"
"Buenos Aires","27791","CAMPO MAIPU","JUNIN","","6013","-34.4201614","-60.9926072","06"
"Buenos Aires","32842","CAMPO MERLO","CARLOS TEJEDOR","CARLOS TEJEDOR","6455","","","06"
"Buenos Aires","33463","CAMPO MIRETZKY","AZUL","AZUL","7214","","","06"
"Buenos Aires","33474","CAMPO OTERO","RAUCH","RAUCH","7203","","","06"
"Buenos Aires","3838","CAMPO PELAEZ","LOBERIA","","7623","","","06"
"Buenos Aires","4139","CAMPO PEÑA LOPEZ","NAVARRO","","6605","","","06"
"Buenos Aires","4812","CAMPO ROJAS","TAPALQUE","","7303","","","06"
"Buenos Aires","32754","CAMPO ROTH","PERGAMINO","PERGAMINO","2718","","","06"
"Buenos Aires","4591","CAMPO SABATE","ROQUE PEREZ","","7245","","","06"
"Buenos Aires","2540","CAMPO SAN JUAN","ADOLFO ALSINA","","8185","","","06"
"Buenos Aires","33129","CAMPO SAN VICENTE","CORONEL ROSALES","CORONEL ROSALES","8109","","","06"
"Buenos Aires","33442","CAMPO STRIEBECK","OLAVARRIA","OLAVARRIA","7401","","","06"
"Buenos Aires","32864","CAMPO TOYOS","JUNIN","JUNIN","6000","","","06"
"Buenos Aires","33014","CAMPO TOZZI","LOBOS","LOBOS","7243","","","06"
"Buenos Aires","32757","CAMPO URQUIZA","PERGAMINO","PERGAMINO","2718","","","06"
"Buenos Aires","28336","CAMPO URRUTIA","PERGAMINO","PERGAMINO","2700","-33.8322408","-60.7656536","06"
"Buenos Aires","32807","CAMPO VAZQUEZ","SAN ANDRES DE GILES","SAN ANDRES DE GILES","6720","","","06"
"Buenos Aires","33390","CAMPO VELA","SALADILLO","SALADILLO","7267","","","06"
"Buenos Aires","2685","CAMPODONICO","AZUL","","7305","-36.3484206","-59.7932660","06"
"Buenos Aires","33448","CAMPOMAR","AZUL","AZUL","7300","","","06"
"Buenos Aires","33181","CAMPOMAR","NECOCHEA","NECOCHEA","7630","","","06"
"Buenos Aires","18277","CAMPOMAR VIÑEDO","ESCOBAR","","1625","-34.3467000","-58.8186000","06"
"Buenos Aires","28123","CAMPOS SALLES","SAN NICOLAS","SAN NICOLAS","2900","-33.4054580","-60.2378700","06"
"Buenos Aires","3886","CAÑADA DE ARIAS","LUJAN","LUJAN","6700","-34.6735870","-59.0922900","06"
"Buenos Aires","32796","CAÑADA DE TOROS","BARADERO","BARADERO","2947","","","06"
"Buenos Aires","32789","CAÑADA GRANDE","BARADERO","BARADERO","2942","","","06"
"Buenos Aires","3096","CAÑADA LA RICA","CHIVILCOY","","6625","","","06"
"Buenos Aires","2541","CAÑADA MARIANO","ADOLFO ALSINA","","8183","-37.6745521","-63.1961110","06"
"Buenos Aires","2813","CAÑADA MARTA","ARRECIFES","","2740","","","06"
"Buenos Aires","3629","CAÑADA SECA","GENERAL VILLEGAS","GENERAL VILLEGAS","6105","-34.4178613","-62.9576399","06"
"Buenos Aires","3041","CANAL 15 CERRO DE LA GLORIA","CASTELLI","","7114","-35.9757330","-57.4488236","06"
"Buenos Aires","4987","CANAL MARTIN IRIGOYEN","ZARATE","","2800","","","06"
"Buenos Aires","2919","CANAL N ALEM 1A SEC","CAMPANA","","2805","","","06"
"Buenos Aires","2920","CANAL N ALEM 2A SEC","CAMPANA","","2805","","","06"
"Buenos Aires","3594","CANCHA DEL POLLO","GENERAL PAZ","","1987","","","06"
"Buenos Aires","2667","CANGALLO","AYACUCHO","","7153","-37.2161465","-58.6822490","06"
"Buenos Aires","16465","CANNING","EZEIZA","EZEIZA","1804","-34.8962284","-58.5087006","06"
"Buenos Aires","16376","CANNING","ESTEBAN ECHEVERRIA","ESTEBAN ECHEVERRIA","1804","-34.8761254","-58.5085016","06"
"Buenos Aires","2542","CANONIGO GORRITI","ADOLFO ALSINA","","8185","-37.5483126","-63.2437485","06"
"Buenos Aires","4782","CANTERA LA AURORA","TANDIL","","7000","","","06"
"Buenos Aires","4783","CANTERA LA FEDERACION","TANDIL","","7000","","","06"
"Buenos Aires","4786","CANTERA SAN LUIS","TANDIL","","7000","","","06"
"Buenos Aires","3011","CANTERA VILLALONGA","PATAGONES","","8504","","","06"
"Buenos Aires","4224","CANTERAS DE GREGORINI","OLAVARRIA","","7401","","","06"
"Buenos Aires","2928","CAÑUELAS","CAÑUELAS","CAÑUELAS","1814","-35.0536003","-58.7605438","06"
"Buenos Aires","4773","CAPDEPONT","SUIPACHA","","6612","","","06"
"Buenos Aires","3480","CAPILLA DEL SEÑOR","EXALTACION DE LA CRUZ","EXALTACION DE LA CRUZ","2812","-34.2877731","-59.1027489","06"
"Buenos Aires","4270","CAPITAN CASTRO","PEHUAJO","","6461","-35.9138623","-62.2238353","06"
"Buenos Aires","2951","CAPITAN SARMIENTO","CAPITAN SARMIENTO","CAPITAN SARMIENTO","2752","-34.1747169","-59.7924957","06"
"Buenos Aires","4571","CARABELAS","ROJAS","ROJAS","2703","-34.0359840","-60.8676186","06"
"Buenos Aires","21722","CARAPACHAY","VICENTE LOPEZ","VICENTE LOPEZ","1605","-34.5276521","-58.5382131","06"
"Buenos Aires","28239","CARDENAL CAGLIERO","PATAGONES","CARMEN DE PATAGONES","8506","-40.6504570","-62.7539620","06"
"Buenos Aires","2543","CARHUE","ADOLFO ALSINA","ADOLFO ALSINA","6430","-37.1789322","-62.7599068","06"
"Buenos Aires","3940","CARI LARQUEA","MAIPU","","7119","","","06"
"Buenos Aires","3566","CARILO","PINAMAR","PINAMAR","7167","-37.1730436","-56.9079334","06"
"Buenos Aires","33055","CARLOS ARIAS","PEHUAJO","PEHUAJO","6451","","","06"
"Buenos Aires","4592","CARLOS BEGUERIE","ROQUE PEREZ","ROQUE PEREZ","7247","-35.4854690","-59.1017156","06"
"Buenos Aires","2958","CARLOS CASARES","CARLOS CASARES","CARLOS CASARES","6530","-35.6215439","-61.3637466","06"
"Buenos Aires","3887","CARLOS KEEN","LUJAN","LUJAN","6701","-34.4869232","-59.2184715","06"
"Buenos Aires","4388","CARLOS LEMEE","EXALTACION DE LA CRUZ","","2812","-34.3847490","-59.0064548","06"
"Buenos Aires","2501","CARLOS MARIA NAON","9 DE JULIO","9 DE JULIO","6515","-35.2349396","-60.8269691","06"
"Buenos Aires","28229","CARLOS SALAS","LINCOLN","LINCOLN","6453","-35.3977000","-61.9964480","06"
"Buenos Aires","16466","CARLOS SPEGAZZINI","EZEIZA","EZEIZA","1812","-34.9172554","-58.5952187","06"
"Buenos Aires","2977","CARLOS TEJEDOR","CARLOS TEJEDOR","CARLOS TEJEDOR","6455","-35.3912010","-62.4184456","06"
"Buenos Aires","2998","CARMEN DE ARECO","CARMEN DE ARECO","CARMEN DE ARECO","6725","-34.3808814","-59.8228801","06"
"Buenos Aires","3013","CARMEN DE PATAGONES","PATAGONES","CARMEN DE PATAGONES","8504","-40.7915916","-62.9902115","06"
"Buenos Aires","32979","CARRIZALES","ALBERTI","ALBERTI","6634","","","06"
"Buenos Aires","4364","CASALINS","PILA","PILA","7225","-36.3107719","-58.5511055","06"
"Buenos Aires","3654","CASBAS","GUAMINI","GUAMINI","6417","-36.7566071","-62.5029373","06"
"Buenos Aires","3171","CASCADA","CORONEL SUAREZ","CORONEL SUAREZ","7547","-37.2923923","-62.3002137","06"
"Buenos Aires","16481","CASEROS","TRES DE FEBRERO","TRES DE FEBRERO","1678","-34.6030922","-58.5792084","06"
"Buenos Aires","3655","CASEY","GUAMINI","","6417","-36.6843750","-62.3479486","06"
"Buenos Aires","16434","CASTELAR","MORON","MORON","1712","-34.6512717","-58.6426605","06"
"Buenos Aires","3042","CASTELLI","CASTELLI","CASTELLI","7114","-36.0903358","-57.8133583","06"
"Buenos Aires","3049","CASTILLA","CHACABUCO","CHACABUCO","6616","-34.6135063","-59.9077911","06"
"Buenos Aires","32759","CASTRO","PERGAMINO","PERGAMINO","2718","","","06"
"Buenos Aires","4619","CAZON","SALADILLO","SALADILLO","7265","-35.5773697","-59.6631508","06"
"Buenos Aires","2959","CENTENARIO","CARLOS CASARES","","6535","-35.8357739","-61.4328812","06"
"Buenos Aires","27931","CENTINELA DEL MAR","GENERAL ALVARADO","GENERAL ALVARADO","7607","-38.4336263","-58.2197904","06"
"Buenos Aires","16589","CENTRO AGRICOLA EL PATO","BERAZATEGUI","BERAZATEGUI","1893","-34.9067557","-58.1966995","06"
"Buenos Aires","28189","CENTRO GUERRERO","CASTELLI","CASTELLI","7114","-36.0550800","-57.8194990","06"
"Buenos Aires","33120","CENTRO URQUIZA","CORONEL DORREGO","CORONEL DORREGO","8150","","","06"
"Buenos Aires","2738","CERRI","BAHIA BLANCA","BAHIA BLANCA","8105","-38.7136525","-62.3924222","06"
"Buenos Aires","4556","CERRITO","RIVADAVIA","","6237","-35.4626232","-62.8517456","06"
"Buenos Aires","2686","CERRO AGUILA","AZUL","","7403","-36.9834200","-60.0770800","06"
"Buenos Aires","4787","CERRO LEONES","TANDIL","TANDIL","7000","-37.3162200","-59.1989800","06"
"Buenos Aires","4225","CERRO NEGRO","OLAVARRIA","","7403","","","06"
"Buenos Aires","4226","CERRO SOTUYO","OLAVARRIA","","7403","-36.9648764","-60.1070372","06"
"Buenos Aires","3050","CHACABUCO","CHACABUCO","CHACABUCO","6740","-34.6402779","-60.4712982","06"
"Buenos Aires","4310","CHACRA EXPERIMENTAL INTA","PERGAMINO","","2700","","","06"
"Buenos Aires","33481","CHACRAS DE BALESTRA","AYACUCHO","AYACUCHO","7150","","","06"
"Buenos Aires","28136","CHACRAS DE SAN ANTONIO","SAN ANTONIO DE ARECO","SAN ANTONIO DE ARECO","2760","-34.2836802","-59.4148126","06"
"Buenos Aires","28180","CHACRAS DE SAN RAFAELITO","ZARATE","ZARATE","2800","-34.1795391","-59.1555306","06"
"Buenos Aires","28179","CHACRAS DE VILLARS","MARCOS PAZ","MARCOS PAZ","1727","-34.8252336","-58.9523811","06"
"Buenos Aires","3750","CHALA QUILCA","GENERAL LA MADRID","","7406","","","06"
"Buenos Aires","27947","CHAMPAGNAT","PILAR","PILAR","","-34.4498600","-58.9166950","06"
"Buenos Aires","4914","CHANCAY","GENERAL VIAMONTE","","6017","-35.0419457","-61.2527364","06"
"Buenos Aires","33346","CHAPALAUQUEN","PILA","PILA","7120","","","06"
"Buenos Aires","4538","CHAPALEUFU","RAUCH","","7203","-36.6403096","-59.1485866","06"
"Buenos Aires","2826","CHAPAR","BENITO JUAREZ","","7020","","","06"
"Buenos Aires","33544","CHAPAR","ADOLFO GONZALES CHAVES","ADOLFO GONZALES CHAVES","7513","","","06"
"Buenos Aires","2544","CHAPI TALO","ADOLFO ALSINA","","6341","","","06"
"Buenos Aires","3529","CHAS","GENERAL BELGRANO","GENERAL BELGRANO","7223","-35.8738986","-58.5835485","06"
"Buenos Aires","3065","CHASCOMUS","CHASCOMUS","CHASCOMUS","7130","-35.5721512","-58.0061760","06"
"Buenos Aires","28193","CHASICO","TORNQUIST","TORNQUIST","8117","-38.3380810","-62.6441650","06"
"Buenos Aires","3481","CHENAUT","EXALTACION DE LA CRUZ","","2764","-34.2478529","-59.2169436","06"
"Buenos Aires","4271","CHICLANA","FLORENTINO AMEGHINO","","6476","-35.7299919","-61.7438583","06"
"Buenos Aires","2687","CHILLAR","AZUL","AZUL","7311","-37.3113556","-59.9850578","06"
"Buenos Aires","33300","CHIRRAMBERRO","PUNTA INDIO","PUNTA INDIO","1917","","","06"
"Buenos Aires","27531","CHIVILCOY","CHIVILCOY","CHIVILCOY","6620","-34.8960228","-60.0170479","06"
"Buenos Aires","2739","CHOIQUE","TORNQUIST","TORNQUIST","8000","-38.4695071","-62.6965176","06"
"Buenos Aires","32674","CHOSOICO ALGARROBO","VILLARINO","VILLARINO","8134","","","06"
"Buenos Aires","16482","CHURRUCA","TRES DE FEBRERO","TRES DE FEBRERO","1657","-34.5589665","-58.6228016","06"
"Buenos Aires","28138","CIELOS DE CAPILLA","EXALTACION DE LA CRUZ","EXALTACION DE LA CRUZ","2812","-34.3416765","-59.0684768","06"
"Buenos Aires","3725","CITY BELL","LA PLATA","LA PLATA","1896","-34.8646867","-58.0435016","06"
"Buenos Aires","16499","CIUDAD EVITA","LA MATANZA","LA MATANZA","1778","-34.7133293","-58.5626144","06"
"Buenos Aires","16483","CIUDAD JARDIN DEL PALOMAR","TRES DE FEBRERO","TRES DE FEBRERO","1684","-34.5961197","-58.5965999","06"
"Buenos Aires","28025","CIUDAD JARDIN EL LIBERTADOR","GENERAL SAN MARTIN","GENERAL SAN MARTIN","1655","-34.5544110","-58.5925310","06"
"Buenos Aires","16498","CIUDAD MADERO","LA MATANZA","LA MATANZA","1768","-34.6981157","-58.4877576","06"
"Buenos Aires","16484","CIUDADELA","TRES DE FEBRERO","TRES DE FEBRERO","1702","-34.6383571","-58.5396689","06"
"Buenos Aires","28334","CJO PENITENCIARIO MAGDALENA","MAGDALENA","MAGDALENA","1913","-35.1027014","-57.4713880","06"
"Buenos Aires","28235","CLARAZ","NECOCHEA","NECOCHEA","7005","-37.8933880","-59.2902210","06"
"Buenos Aires","4877","CLAUDIO C MOLINA","TRES ARROYOS","TRES ARROYOS","7515","-38.0902144","-60.3482030","06"
"Buenos Aires","3567","CLAVERIE","GENERAL MADARIAGA","","7163","","","06"
"Buenos Aires","26307","CLAYPOLE","ALMIRANTE BROWN","ALMIRANTE BROWN","1849","-34.8017113","-58.3383963","06"
"Buenos Aires","28306","CLUB DE PESCA PIGUE","SAAVEDRA","SAAVEDRA","8170","-38.0389909","-62.5203439","06"
"Buenos Aires","4069","COBO","MAR CHIQUITA","","7612","-37.8023523","-57.6293258","06"
"Buenos Aires","28070","COCHICO","GUAMINI","GUAMINI","6435","-37.0241841","-62.2251376","06"
"Buenos Aires","2740","COCHRANE","BAHIA BLANCA","","8118","-38.5661881","-61.9885754","06"
